id,01,02,03
6kz1taXvsG,24.252945165796238,,
Sh7L4gkEAd,38.84105378229739,,
tsVXEZlHdH,22.288345997683056,,
CrGcS2Jxjk,,-43.352511414145575,
oDesIHOtzG,-30.27181056900485,14.153715761067588,11.33592808776261
VcNWrgWq57,12.592312757061471,13.001703153216253,-1.707514753461291
S1O3spzq8N,-37.3754703902122,-39.1982816337831,-0.06773069186342479
FE9SblTIXb,-30.665131199337168,,
IVwtFZaVnp,22.13769284120928,19.57670710569741,0.21111011160206936
EDXaXY9Jyl,30.332628582986786,50.139866863046876,26.88941140531068
5gVa2fr39q,,19.737026448922826,0.30030505995391543
IaSY5IRrMp,38.82495543085444,,
5CTWa8oH11,11.737898111713832,11.93950903095833,-1.3637732482558642
Nmf6sCDsph,34.640704273371114,34.09764500294221,44.00554570082349
UsjQ4q4s0g,11.668519600089846,11.851340531670433,-1.3850080721798268
bunAqeTteZ,11.540222301619014,11.905629343277543,-1.7784056505656165
9wZ2sWORvS,12.071595105329962,12.282235253104338,-1.353398915017206
G3ck3OhPQl,-29.715856525311,-26.742986769456948,-29.415985632364777
dO0aDicvQI,7.112907979733635,6.1127784941889125,14.891919658376665
AruFwEgiyu,6.892943287221538,6.020987358450709,14.714079844814584
EX0dZZp5tz,-30.14483603288453,-27.255242658163194,-29.877667396262513
Tzc15e03To,30.434931938079476,49.84114966364387,27.199729238857923
J2O96kna0t,7.4051242850228185,6.621802101111767,14.501832913581916
c0O69H7knQ,6.6725066093299,36.15131367718191,4.290425627670809
5cdlbFsdVu,30.844627453595887,50.15334918808157,27.330058352573786
wDrp3fYTha,7.569523824991659,6.8307171044062205,15.330961370164282
Rhs6J8k8nP,30.616329099040136,50.20492953860294,26.86484611866301
g9TnU0s9Ro,39.22584678557269,,
4jGAabJ3D3,30.40082363378907,50.444717630255944,27.50971033506379
u7iIv3SXgF,-36.75228617536418,-39.09895926330161,-0.05429971903117114
0qOJdg9h0g,-31.10094060970582,15.61387283957205,-30.83928402813904
F9jxCW0WBA,22.03271024055689,19.365861627652894,0.17846979911298608
aF7GrbspGH,22.502804158908518,,
QXBrHkHOnE,22.22497538333688,,
E4AwZUwQW0,35.40224060123703,34.1461372058952,43.255291187620614
TElpXXZW1V,21.90095115394397,19.260596998450932,0.16498642121393609
7kAbtjHWGr,-30.138876490853114,-26.85214554309704,-29.76652496048993
85lVksfyVj,21.701029006215308,19.6050727294001,0.19844830954138817
UloIOl3o9Q,-30.63159496439936,-27.695285770497378,-30.38790934493053
A30rU696Cg,21.89866232073686,19.592398097347058,0.18942978025560894
TBkeuunXfr,30.821962743501242,50.249933857779425,27.436472956655834
wCD1UriUL2,39.75149410730319,,
AoaKIaSqgM,31.835477238073477,51.920533034597504,28.613624847736762
q2uv5E5V9W,21.83790863067719,19.485883590663,0.1458443748245518
yZuIKj6xIQ,34.0359327496096,33.397102452401946,42.13447392763479
IHtWqdCaly,25.75118388521281,20.435671747633688,0.14665049222784746
My1LuwddHQ,21.880212810275683,19.193570825889136,0.07701864836180437
SGQTOxvkXV,-30.72411886729523,,
lTgKozKlPe,11.459664973934528,11.595933749112445,-1.7531096890666837
crLCDMlzkL,6.622180643611208,6.022090758511907,14.192811215779946
y48PMzw7nK,6.675257477990236,35.8123710343056,4.432072328134703
