id,01,02,03
6kz1taXvsG,29.300000000001262,,
Sh7L4gkEAd,39.80000000000142,,
tsVXEZlHdH,22.300000000001177,,
CrGcS2Jxjk,-29.199999999999562,-41.89999999999974,-30.49999999999958
oDesIHOtzG,-29.999999999999574,27.000000000001236,23.00000000000118
VcNWrgWq57,11.80000000000102,12.000000000001023,-1.799999999999173
S1O3spzq8N,-36.89999999999967,-38.6999999999997,-0.09999999999914877
FE9SblTIXb,-30.49999999999958,,
IVwtFZaVnp,15.000000000001066,10.000000000000995,-0.1999999999991502
EDXaXY9Jyl,29.900000000001285,48.90000000000154,26.60000000000123
5gVa2fr39q,-55.99999999999994,19.40000000000113,0.2000000000008555
IaSY5IRrMp,37.9000000000014,,
5CTWa8oH11,11.900000000001029,11.900000000001029,-1.6999999999991715
Nmf6sCDsph,33.700000000001324,33.40000000000133,40.70000000000144
UsjQ4q4s0g,11.500000000001023,11.80000000000102,-1.59999999999917
bunAqeTteZ,11.500000000001023,10.000000000000995,-1.9999999999991758
9wZ2sWORvS,11.400000000001015,11.80000000000102,-1.3999999999991672
G3ck3OhPQl,-29.09999999999956,-26.19999999999952,-29.09999999999956
dO0aDicvQI,7.100000000000961,5.800000000000935,14.000000000001052
AruFwEgiyu,7.600000000000961,5.000000000000924,14.000000000001052
EX0dZZp5tz,-27.999999999999545,-24.8999999999995,-20.399999999999437
Tzc15e03To,30.900000000001285,47.10000000000153,27.400000000001242
J2O96kna0t,6.900000000000944,6.900000000000944,14.000000000001052
c0O69H7knQ,5.100000000000932,33.80000000000133,2.3000000000008853
5cdlbFsdVu,30.00000000000128,50.300000000001575,30.00000000000128
wDrp3fYTha,6.800000000000949,5.800000000000935,14.300000000001063
Rhs6J8k8nP,30.900000000001285,49.400000000001555,25.400000000001214
g9TnU0s9Ro,39.50000000000142,,
4jGAabJ3D3,36.10000000000136,59.90000000000171,-0.09999999999914877
u7iIv3SXgF,-34.79999999999964,-38.29999999999969,8.526512829121202e-13
0qOJdg9h0g,-23.99999999999949,19.000000000001123,-27.099999999999532
F9jxCW0WBA,26.100000000001216,19.10000000000113,0.10000000000085407
aF7GrbspGH,22.600000000001174,,
QXBrHkHOnE,27.000000000001236,,
E4AwZUwQW0,31.000000000001293,9.900000000001,57.90000000000168
TElpXXZW1V,21.60000000000116,19.700000000001125,8.526512829121202e-13
7kAbtjHWGr,-29.499999999999567,-26.799999999999528,-29.79999999999957
85lVksfyVj,20.900000000001143,20.000000000001137,0.2000000000008555
UloIOl3o9Q,-30.299999999999578,-37.899999999999686,-37.099999999999675
A30rU696Cg,22.90000000000117,20.600000000001145,0.3000000000008569
TBkeuunXfr,29.600000000001273,51.00000000000158,27.000000000001236
wCD1UriUL2,39.100000000001415,,
AoaKIaSqgM,46.90000000000151,58.20000000000168,41.100000000001444
q2uv5E5V9W,22.90000000000117,20.20000000000114,0.2000000000008555
yZuIKj6xIQ,36.10000000000136,33.10000000000133,41.600000000001444
IHtWqdCaly,20.000000000001137,20.000000000001137,8.526512829121202e-13
My1LuwddHQ,21.700000000001154,19.200000000001125,0.2000000000008555
SGQTOxvkXV,-29.499999999999567,,
lTgKozKlPe,11.200000000001012,11.700000000001012,-1.2999999999991658
crLCDMlzkL,6.700000000000955,6.100000000000932,14.200000000001054
y48PMzw7nK,7.000000000000952,35.00000000000135,4.0000000000009095
yE4YZIIJZo,25.000000000001208,,
IYopAGx0bH,-29.199999999999562,-26.699999999999527,-28.99999999999956
CJWJsvwHC9,39.100000000001415,,
oDRL41dxPn,-30.39999999999958,-24.7999999999995,-29.999999999999574
D4xmLAauoK,-29.499999999999567,,
3AmePzSvsj,59.00000000000169,54.900000000001626,0.2000000000008555
cRM3x1HLeQ,21.500000000001165,18.50000000000111,0.2000000000008555
87gfA9VRBQ,18.100000000001103,,
vSiYfQ0aS1,-39.899999999999714,-39.0999999999997,-0.09999999999914877
j452vNdLGX,21.700000000001154,19.10000000000113,0.2000000000008555
B5tqOThufT,38.10000000000139,,
JYTfesXlWn,-36.499999999999666,-38.599999999999696,-0.09999999999914877
1wAdvl7fPX,33.90000000000134,32.40000000000131,40.90000000000143
BVCHJhq6DI,6.300000000000949,35.400000000001356,5.000000000000924
i61sd8h4ND,-36.29999999999966,-37.899999999999686,8.526512829121202e-13
ycqxHZs3SU,6.400000000000944,4.0000000000009095,13.000000000001037
Odomr674dB,-27.899999999999544,,
ROhKkP80Bj,-29.999999999999574,,
SetpUhT6GP,24.200000000001197,,
FqV2Q9fuZQ,34.80000000000135,33.200000000001324,42.00000000000145
X60qdRLWEV,6.800000000000949,35.500000000001364,3.900000000000908
tki545UGkk,21.90000000000117,,
VnC8Hlb0fG,30.600000000001288,50.800000000001575,27.100000000001245
ldrhqwvLZg,39.600000000001415,,
XzWYsDGvOf,-36.99999999999967,-39.299999999999706,-0.09999999999914877
fG1mzLTV2S,-36.29999999999966,-37.99999999999969,8.526512829121202e-13
qj1SdirXb6,40.100000000001415,,
SamkC5Mj2V,22.000000000001165,,
lX4rLDEdT5,21.90000000000117,19.200000000001125,0.2000000000008555
Cv3cWdLpze,21.90000000000117,18.900000000001114,0.2000000000008555
441e1se3EB,7.300000000000949,5.7000000000009265,13.600000000001046
0XmHOpKzyT,-29.999999999999574,,
iYGnHOLE8M,38.200000000001396,,
sPDI3oS7o5,-31.19999999999959,,
Pbq3TQQpZw,39.70000000000141,,
8w78g3yGqI,34.20000000000134,33.40000000000133,44.00000000000148
4wIqbUxjAd,10.000000000000995,11.900000000001029,-1.59999999999917
fZ1Uy95q4A,21.500000000001165,18.600000000001117,0.2000000000008555
rvU4Kc6sIQ,22.000000000001165,,
DEnBEUMcWK,37.9000000000014,33.90000000000134,42.900000000001455
3qVUXZM0bG,6.100000000000932,38.300000000001404,4.0000000000009095
0Q10cdoyKc,23.400000000001185,,
lVNHeVILER,33.90000000000134,33.40000000000133,41.900000000001455
aCa3TGyEFv,8.900000000000972,11.600000000001017,-1.6999999999991715
NEYXCAYoPE,19.900000000001143,18.900000000001114,0.10000000000085407
Jcg85BNFPe,21.500000000001165,18.900000000001114,0.2000000000008555
o21aOyTuqI,-29.79999999999957,-25.999999999999517,-29.299999999999564
3G70aATXYG,30.200000000001282,50.90000000000157,27.20000000000124
2mJSWuvxtd,21.60000000000116,20.000000000001137,0.2000000000008555
szCzOHHGUj,7.200000000000955,7.100000000000961,13.500000000001052
k77nOIAera,-36.19999999999966,-39.0999999999997,8.526512829121202e-13
YIIgRILPAl,30.900000000001285,50.90000000000157,27.20000000000124
LEsHctSwsj,28.00000000000125,,
IJ49P3bJP5,34.500000000001336,34.10000000000133,42.400000000001455
kj35F4pFhn,-25.299999999999507,,
lROPOmoHnO,22.000000000001165,19.500000000001137,0.2000000000008555
kVdQ363XAe,21.700000000001154,19.10000000000113,0.10000000000085407
QRXqpT50v1,39.100000000001415,,
2Bf3z83WGB,5.000000000000924,35.30000000000135,1.0000000000008669
Q9NBmodNXx,-29.999999999999574,-26.799999999999528,-29.79999999999957
rfeAceSqsW,24.100000000001188,41.100000000001444,11.900000000001029
DJ4OvEBBLC,40.30000000000143,,
r5FPkanANU,38.00000000000139,-39.39999999999971,8.526512829121202e-13
gRBF1RNIaT,-30.099999999999575,,
n1WVCSRmvH,-44.099999999999774,-41.89999999999974,8.526512829121202e-13
56DV4n9JcQ,21.90000000000117,,
xoqo4sRntZ,27.900000000001256,49.10000000000156,38.800000000001404
ZJ8t5bZi9t,6.900000000000944,6.000000000000938,14.300000000001063
FtTLyOJsi2,-32.59999999999961,-28.39999999999955,-31.8999999999996
dINOGBzAmV,6.600000000000946,35.00000000000135,4.200000000000912
N8HDs4V3GI,34.10000000000133,33.200000000001324,-0.8999999999991601
6Cobdn5cGi,21.700000000001154,18.50000000000111,0.3000000000008569
HnlOtIqI1t,40.30000000000143,,
nGZv0zk7j6,24.100000000001188,,
Q9QJVVGeNs,29.900000000001285,52.4000000000016,26.800000000001234
HInV81Wo5I,24.000000000001194,49.60000000000156,27.100000000001245
vfERi0wyTa,24.100000000001188,19.60000000000113,0.3000000000008569
8r0EHWduoT,39.40000000000141,,
O5pMKZmgyw,-29.999999999999574,-26.89999999999953,-29.199999999999562
SFPpJmBFJC,30.00000000000128,49.90000000000157,26.200000000001225
skE0GYfK2L,24.100000000001188,12.100000000001017,0.2000000000008555
VlNAL6cjQx,-29.999999999999574,-26.599999999999525,-29.899999999999572
2VsCTdKS5y,7.000000000000952,5.900000000000944,13.800000000001049
nEpirK8DCD,37.9000000000014,,
