id,01,02,03
6kz1taXvsG,22.689350007076918,,
Sh7L4gkEAd,39.970425325766776,,
tsVXEZlHdH,22.721483077502466,,
CrGcS2Jxjk,-39.41635650276244,-26.788116859080553,-41.214493722222365
oDesIHOtzG,-31.06444711207278,-27.897937039729523,-30.731195400548575
VcNWrgWq57,11.866220055437672,12.068128195398423,-1.7098841518441077
S1O3spzq8N,-36.85044076663236,-38.45675072329843,-0.009542918019056046
FE9SblTIXb,-30.30794093614441,,
IVwtFZaVnp,21.34283173426372,18.797210951521638,0.07584378267380032
EDXaXY9Jyl,30.63834482298892,50.27045584857808,27.272368839886262
5gVa2fr39q,,19.073909764699454,0.2907584426121588
IaSY5IRrMp,38.69543530410299,,
5CTWa8oH11,11.66664438310309,11.954780690616737,-1.5656640236962662
Nmf6sCDsph,33.94542532593721,33.29636569381995,42.0956545496999
UsjQ4q4s0g,11.599769956911096,11.889995978179769,-1.7066447662715198
bunAqeTteZ,11.698213202898513,11.938906497894395,-1.7194848959740874
9wZ2sWORvS,11.808698355121706,11.941092736086883,-1.9338615081879311
G3ck3OhPQl,-30.370059444251932,-27.368357169879328,-30.08876095486323
dO0aDicvQI,7.286804121776596,6.2936817111069345,14.724150861808564
AruFwEgiyu,7.036465381392658,6.010827312557765,15.485060358365336
EX0dZZp5tz,-30.913353028694548,-27.474480461405964,-30.782506610407882
Tzc15e03To,30.04279190052496,49.47266198120971,26.86555054406995
J2O96kna0t,6.788138915738456,5.915598965142019,14.381253093697039
c0O69H7knQ,6.360106410238172,37.12966229248631,3.7408799614858363
5cdlbFsdVu,29.750024285111504,50.06668581331788,27.076381158123585
wDrp3fYTha,6.676061237693295,5.966384010122324,14.831502286149997
Rhs6J8k8nP,30.956928914572337,49.67506659063309,27.152130975581592
g9TnU0s9Ro,39.15561458251503,,
4jGAabJ3D3,30.760934094766668,50.57482499086272,27.42152897076004
u7iIv3SXgF,-35.751117776059765,-38.29046523028786,0.2414219936802553
0qOJdg9h0g,-31.02203345647337,-28.084809900385235,-30.83083968797112
F9jxCW0WBA,21.64108927465757,18.604015725357552,0.14257731972122656
aF7GrbspGH,21.869562164242186,,
QXBrHkHOnE,22.601439355635634,,
E4AwZUwQW0,32.80606669798496,32.355282500000996,40.438401262305675
TElpXXZW1V,21.303816019974455,18.760492823947295,0.13822611275857
7kAbtjHWGr,-29.746977803330775,-26.753937965634247,-29.25378980847883
85lVksfyVj,21.701290123126633,19.471940493082847,0.2680191281262039
UloIOl3o9Q,-32.752226186236236,-30.01131371134018,-32.35601133424972
A30rU696Cg,21.66419743686207,19.774004579262794,0.22152558333992323
TBkeuunXfr,29.9595509747425,49.57249901501265,26.713527722133804
wCD1UriUL2,39.00855958473197,,
AoaKIaSqgM,32.073040003317644,52.16662166142928,29.16711525880786
q2uv5E5V9W,21.451554318510055,18.97113434109918,0.3166250000008548
yZuIKj6xIQ,34.23467841263216,33.41953423053314,42.2147639782525
IHtWqdCaly,27.63859563975835,22.194877765640683,0.2896427847597849
My1LuwddHQ,21.912418229466383,19.392227508737427,0.17818567844814837
SGQTOxvkXV,-30.933142873386462,,
lTgKozKlPe,12.047118510672277,12.234542084077436,-1.481874116827866
crLCDMlzkL,6.677789450036263,5.920306524085849,14.689159451007379
y48PMzw7nK,6.5172856346207695,35.715995722072535,4.193808228161874
yE4YZIIJZo,,,
IYopAGx0bH,-30.345838081870642,-27.061039244298655,-30.101028556129787
CJWJsvwHC9,38.994304466504445,,
oDRL41dxPn,-31.35017105258692,-28.60788055487588,-30.831749976195642
D4xmLAauoK,-30.529684488395397,,
3AmePzSvsj,22.1353393650078,19.57620407492617,0.3269259915883893
cRM3x1HLeQ,23.243634666043903,20.16292549680012,0.3841330525406761
87gfA9VRBQ,25.972802189109718,,
vSiYfQ0aS1,-36.46192600442937,-38.66763716639182,-0.015481040595262563
j452vNdLGX,21.294970086029007,19.079657637526942,0.13960067362491202
B5tqOThufT,37.15803634104839,,
JYTfesXlWn,-37.937155034273374,-40.15707484038329,-0.014016172449764497
1wAdvl7fPX,32.30298849990726,31.648338407901747,40.6742719892368
BVCHJhq6DI,6.730370954480012,35.09500174454873,4.163855935864966
i61sd8h4ND,-36.219816199510895,-38.90046048279559,-0.4733369931828548
ycqxHZs3SU,6.158316447082367,5.369604077203266,14.799773950895466
Odomr674dB,-31.463436356908424,,
ROhKkP80Bj,-30.572035138459572,,
SetpUhT6GP,25.323645141179476,,
FqV2Q9fuZQ,33.329367624902076,32.6753730551663,41.86356887436476
X60qdRLWEV,6.988798083046394,35.32640554989037,4.429015633454963
tki545UGkk,21.884410925869798,,
VnC8Hlb0fG,29.526591967175637,49.495672737889166,26.667197821324425
ldrhqwvLZg,39.00968763135934,,
XzWYsDGvOf,-37.39688851956523,-40.03974237677536,-0.09179519265992298
fG1mzLTV2S,-35.86590859820633,-38.429223105116684,-0.23074177411508856
qj1SdirXb6,39.27323906721264,,
SamkC5Mj2V,22.172640274016498,,
lX4rLDEdT5,22.29189808164723,19.61396537170095,0.20731514890830827
Cv3cWdLpze,21.584845723253643,19.236260366710674,0.20823457188593508
441e1se3EB,7.443559827480689,6.577626451288942,15.086710835990727
0XmHOpKzyT,-30.749397573357896,,
iYGnHOLE8M,39.64268093333689,,
sPDI3oS7o5,-31.29503151568398,,
Pbq3TQQpZw,39.15892162457724,,
8w78g3yGqI,33.0692866786151,32.24325944718278,41.42178220308972
4wIqbUxjAd,11.739529928882092,12.19355509081268,-1.60551434606427
fZ1Uy95q4A,21.639917907477795,18.678216423811854,0.19731009951338052
rvU4Kc6sIQ,21.81512783537178,,
DEnBEUMcWK,33.66157320858096,33.05016747775572,42.556163650022214
3qVUXZM0bG,6.86354056033,34.456166483082555,4.000240066399278
0Q10cdoyKc,23.28383085072649,,
lVNHeVILER,33.48870792022346,32.896455078201996,41.6714298195725
aCa3TGyEFv,11.421927134141557,12.262897184751266,-1.5946933528271696
NEYXCAYoPE,21.07105773514069,18.761745790648668,0.13831654649237635
Jcg85BNFPe,21.268407105683565,18.838023340538616,0.16773199627683333
o21aOyTuqI,-30.40531704070637,-27.098924999991574,-29.923777576863316
3G70aATXYG,29.62687009260047,49.667765198121955,26.390541318026628
2mJSWuvxtd,21.689311033171293,19.367793317951048,0.25711189935556167
szCzOHHGUj,7.286939367055577,6.171379284368835,14.301261285309144
k77nOIAera,-36.42107255761059,-38.786479603526345,-0.22867762628412303
YIIgRILPAl,29.532935587812048,49.5576200574917,26.34663148960027
LEsHctSwsj,23.26379287466756,,
IJ49P3bJP5,34.63145116228834,33.91927186641972,43.31857977913188
kj35F4pFhn,-32.63604030795663,,
lROPOmoHnO,21.930249714482365,19.404072154995568,0.23355372744066472
kVdQ363XAe,21.601140685236928,19.013800427689105,0.2179385459235732
QRXqpT50v1,38.982304925121994,,
2Bf3z83WGB,6.797531400331929,35.19358580004697,4.2168530151319725
Q9NBmodNXx,-29.94971985761083,-26.87279120452002,-29.657545337403427
rfeAceSqsW,28.750424549645416,46.52983939181713,25.14599828994787
DJ4OvEBBLC,39.98549191027324,,
r5FPkanANU,-36.41294250863479,-38.16093173046211,-0.0120422532449318
gRBF1RNIaT,-34.52119991125453,,
n1WVCSRmvH,-36.54788010997994,-38.9005330155026,-0.3233118645927835
56DV4n9JcQ,23.593964000986155,,
xoqo4sRntZ,29.3576435297838,49.727373825195066,26.283026485765873
ZJ8t5bZi9t,6.941324738108353,6.045942457113963,14.235404769866552
FtTLyOJsi2,-36.07327801083713,-33.18038931863812,-35.690720371699335
dINOGBzAmV,6.773521489731173,35.01104521070032,4.319373673365233
N8HDs4V3GI,33.243574835180446,32.485876087524886,41.11015323598363
6Cobdn5cGi,22.144001328996985,18.855677763241907,-0.065748124999363
HnlOtIqI1t,39.311352222885844,,
nGZv0zk7j6,22.231975985617254,,
Q9QJVVGeNs,30.410728430966433,50.111386129074745,26.765705959976255
HInV81Wo5I,29.726585653674462,50.26070761574081,26.115753005956854
vfERi0wyTa,22.53666362941236,19.86467250184542,0.11751252955724922
8r0EHWduoT,39.25819581640447,,
O5pMKZmgyw,-30.95314293643525,-28.055966472659463,-30.68967540965778
SFPpJmBFJC,30.937407919885597,49.68826635474587,27.210339485367488
skE0GYfK2L,22.99890932404206,20.225660258502295,0.17948807314061366
VlNAL6cjQx,-30.11090940475578,-27.899242329074205,-30.22235977847768
2VsCTdKS5y,7.153954595930536,6.29352047752171,14.255691364381853
nEpirK8DCD,38.99058637001552,,
6WY774ERFh,-36.58028255279315,-39.10154797211548,-0.09545568006887173
zztX7GkRSk,-30.40519533432185,,
xRyuggfVMN,24.06401205060969,,
lW6yNi4855,-31.145680540497498,-28.106273041231923,-30.82104265385543
JbCNt4Agst,22.856833113419015,19.540184422104243,0.3897828428626653
pOQDJRfGVl,-31.228639425706426,-27.41426148162619,-30.671178743489715
WAuwdjgnUg,-30.16713274704208,,
QjE4FrYARi,-30.62597066382254,-27.226514215535573,-30.142895891070015
fZp6lawdPt,6.2525519973871155,5.406877472153788,14.201637306617162
iZyB6j8ULQ,22.72657802546704,19.996938696092894,0.25464579983855673
